"filename", "language", "Python", "YAML", "Django txt", "Docker", "Ini", "Shell Script", "Django HTML", "Markdown", "JSON", "JavaScript", "CSS", "SCSS", "TypeScript", "XML", "Vue", "Properties", "comment", "blank", "total"
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Cookie.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Dinner.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Fish.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/French Bread.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Glass-martini.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Ice-cream1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Ice-cream2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Miso-soup.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Orange.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Pizza.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Sushi.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Two-bottles.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Food/Wine.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Attachment1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Attachment2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Binocular.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Bookmark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Clip.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Clipboard.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Cursor.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Dislike.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Duplicate.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Edit.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Expand-arrows.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Fire.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Folder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Half-heart.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Half-star.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Heart.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Hidden.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Like.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Lock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 0, 16
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Notification2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Notifications1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Other1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Other2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Sad.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Save.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Scale.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Scissors.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Search.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Settings#3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Settings-1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Settings-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Shield-check.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Shield-disabled.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Shield-protected.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Size.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Smile.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Star.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Thunder-move.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Thunder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Trash.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Unlock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 0, 16
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Update.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/User.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/General/Visible.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Air-ballon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Alarm-clock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Armchair.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Bag-chair.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Bath.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Bed.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Book-open.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Book.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 0, 16
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Box.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Broom.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Building.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Bulb1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Bulb2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Chair1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Chair2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Clock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Commode1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Commode2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Couch.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Cupboard.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Curtains.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Deer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Door-open.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Earth.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Fireplace.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Flashlight.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Flower1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Flower2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 0, 15
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Flower3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Globe.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Home-heart.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Home.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Key.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Ladder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Lamp1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Lamp2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Library.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Mailbox.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Mirror.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Picture.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Ruller.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Stairs.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Timer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 14
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Toilet.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Towel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Trash.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Water-mixer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 13
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Weight1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Weight2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Wood-horse.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Wood1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Home/Wood2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-3d.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-4-blocks.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-arrange.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-grid.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-horizontal.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-left-panel-1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-left-panel-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-polygon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 1, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-right-panel-1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-right-panel-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-top-panel-1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-top-panel-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-top-panel-3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-top-panel-4.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-top-panel-5.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-top-panel-6.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Layout/Layout-vertical.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 12
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Map/Compass.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
"/home/mahdi/Desktop/finwise/finwise/frontend/public/media/svg/icons/Map/Direction1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 11
